co,no,no2,o3,so2,pm2_5,pm10,nh3,pm2_5_7day_avg,extreme_pm2_5,hazardous_pm25,hazardous_day,above_threshold,consecutive_breach_days,severity_zone,severity_score,lung_stress_score,breach,cumulative_pm25_burden
876.0495833333333,2.7587500000000005,31.570416666666663,58.75125,28.445833333333336,57.275416666666665,167.915,18.224999999999998,353.9236904761905,True,True,False,True,196,Mild Stress,1,107.07847380952381,True,55036.92047101453
2138.8725,24.622500000000002,52.862500000000004,59.647083333333335,50.276250000000005,118.66708333333334,275.86083333333335,26.813333333333333,298.1555357142857,True,True,True,True,197,High Stress,2,108.46311071428572,True,55155.58755434786
921.5275,1.0116666666666667,35.187083333333334,133.48416666666665,66.97583333333334,74.79416666666667,122.95708333333333,14.978333333333333,227.50625,True,True,True,True,198,High Stress,2,107.550125,True,55230.38172101453
1058.1025,1.3262500000000002,51.888749999999995,95.39708333333333,88.03666666666668,89.41416666666667,136.69916666666668,14.808333333333332,151.4897619047619,True,True,True,True,199,High Stress,2,106.52979523809523,True,55319.7958876812
938.4945833333333,0.5466666666666666,21.52125,154.55625,42.02125,71.20208333333333,82.74,7.635416666666667,115.51029761904762,True,True,True,True,200,High Stress,2,106.31020595238095,True,55390.99797101453
981.05375,1.0995833333333334,29.939583333333335,193.94000000000003,65.22833333333334,87.23166666666667,99.0075,11.564166666666667,96.06934523809524,True,True,True,True,201,High Stress,2,106.4213869047619,True,55478.229637681194
1039.7437499999999,2.815,42.312916666666666,158.81333333333333,90.08291666666668,103.14125,125.92041666666667,15.854166666666666,85.96083333333333,True,True,True,True,202,High Stress,2,106.71921666666667,True,55581.370887681194
1832.2066666666667,17.58875,50.024166666666666,69.41708333333334,49.065416666666664,95.97166666666668,155.54083333333332,24.59375,91.48886904761905,True,True,True,True,203,High Stress,2,107.32977738095238,True,55677.34255434786
1471.7183333333332,8.719583333333334,69.91708333333334,78.58916666666667,108.14375000000001,125.40791666666667,164.93,12.115833333333333,92.45184523809523,True,True,True,True,204,High Stress,2,107.8490369047619,True,55802.75047101452
1233.8958333333333,1.53625,46.59583333333333,159.67791666666668,94.79125,127.18083333333334,149.01791666666665,10.948749999999999,99.93565476190476,True,True,True,True,205,High Stress,2,108.49871309523809,True,55929.931304347854
1075.6258333333333,4.687916666666667,48.9375,79.39833333333333,80.94208333333333,63.89833333333333,81.36999999999999,11.595,96.29053571428571,True,True,True,True,206,High Stress,2,108.92581071428572,True,55993.829637681185
808.8745833333332,2.195,34.01583333333333,73.88708333333334,62.2275,45.53125,56.209583333333335,7.138333333333333,92.6232738095238,True,True,False,True,207,Mild Stress,1,107.35246547619047,True,56039.360887681185
980.7754166666667,5.052083333333333,41.085,100.66083333333334,79.29541666666667,74.21333333333332,88.48041666666666,9.60375,90.7635119047619,True,True,True,True,208,High Stress,2,109.81527023809524,True,56113.57422101452
2131.78125,5.449583333333333,67.7025,115.27208333333334,71.93333333333334,158.55208333333334,196.71958333333336,23.5725,98.67934523809525,True,True,True,True,209,Severe Injury Risk,3,112.4735869047619,True,56272.126304347854
2637.74375,20.005,58.835,85.31875000000001,63.18208333333333,180.28,257.6954166666667,31.560000000000002,110.72339285714285,True,True,True,True,210,Severe Injury Risk,3,113.21446785714286,True,56452.40630434785
2514.8004166666665,23.097083333333334,59.335,166.94208333333333,88.305,227.00333333333333,326.31958333333336,31.8025,125.23702380952382,True,True,True,True,211,Severe Injury Risk,3,114.00474047619048,True,56679.40963768119
1567.96,1.0608333333333333,46.84,134.275,62.58541666666667,118.72583333333334,171.59,22.957916666666666,124.02916666666667,True,True,True,True,212,High Stress,2,112.48058333333333,True,56798.13547101452
1257.54,1.8958333333333333,42.72666666666667,119.59666666666668,54.28,122.87291666666665,231.4825,20.657916666666665,132.45410714285714,True,True,True,True,213,High Stress,2,113.14908214285714,True,56921.008387681184
933.48875,1.5424999999999998,30.530416666666667,157.78125,55.393750000000004,125.01625,239.52791666666667,17.701249999999998,143.80910714285716,True,True,True,True,214,High Stress,2,113.87618214285715,True,57046.024637681185
1088.14375,0.7233333333333333,27.63291666666667,188.0533333333333,53.1875,129.62416666666667,179.00166666666667,16.640833333333333,151.72494047619048,True,True,True,True,215,High Stress,2,114.53449880952381,True,57175.64880434785
1484.79125,1.1104166666666666,40.84916666666667,188.1575,65.44583333333334,151.93791666666667,200.26166666666666,23.82375,150.7800595238095,True,True,True,True,216,Severe Injury Risk,3,117.01560119047619,True,57327.58672101452
949.20375,1.18375,27.497083333333336,115.8575,36.647083333333335,96.4975,189.74125,19.008333333333333,138.81113095238095,True,True,True,True,217,High Stress,2,115.27622261904762,True,57424.08422101452
574.8079166666666,0.7579166666666667,20.30875,66.83208333333333,19.52541666666667,54.40083333333334,183.49958333333333,12.448333333333332,114.15363095238095,True,True,False,True,218,Mild Stress,1,113.28307261904762,True,57478.48505434785
495.3941666666667,0.6404166666666666,19.9725,71.85458333333334,18.442916666666665,50.59833333333333,184.75,10.861666666666666,104.42113095238096,True,True,False,True,219,Mild Stress,1,113.58842261904762,True,57529.08338768119
534.05875,0.735,22.281666666666666,76.08583333333333,22.829166666666666,69.97916666666667,293.98041666666666,10.967083333333333,96.86488095238096,True,True,True,True,220,High Stress,2,115.93729761904761,True,57599.06255434785
590.6629166666667,0.8133333333333334,23.009583333333335,73.16583333333334,25.123333333333335,72.61874999999999,275.64708333333334,13.002083333333333,89.3795238095238,True,True,True,True,221,High Stress,2,116.28759047619047,True,57671.681304347854
1432.4995833333332,5.919583333333333,49.12875,58.69166666666666,44.61416666666667,107.08958333333334,256.58375,22.588333333333335,86.16029761904761,True,True,True,True,222,High Stress,2,116.72320595238095,True,57778.77088768119
1310.38875,3.967916666666667,48.18958333333333,84.17208333333333,63.787083333333335,129.68875,276.37416666666667,23.39125,82.98184523809525,True,True,True,True,223,High Stress,2,117.15963690476191,True,57908.45963768119
913.0445833333333,1.4095833333333332,33.547916666666666,74.48375,39.965833333333336,84.37875,227.95833333333334,19.22625,81.25059523809523,True,True,True,True,224,High Stress,2,117.6250119047619,True,57992.83838768119
678.0029166666667,1.3966666666666665,26.41541666666667,67.39916666666666,29.9025,50.34583333333333,141.495,14.717500000000001,80.67130952380951,True,True,False,True,225,Mild Stress,1,116.11342619047619,True,58043.184221014526
689.2683333333333,0.7495833333333333,28.81125,72.39291666666666,41.822916666666664,56.96958333333333,161.45208333333332,13.33625,81.5814880952381,True,True,False,True,226,Mild Stress,1,116.63162976190476,True,58100.15380434786
912.3495833333333,2.6625,36.57208333333333,125.53083333333332,76.73166666666667,76.245,100.30416666666667,10.844166666666666,82.47660714285715,True,True,True,True,227,High Stress,2,119.14953214285714,True,58176.39880434786
688.9908333333333,0.9004166666666666,25.17625,138.11958333333334,53.88291666666667,51.18541666666667,57.844166666666666,8.6425,79.41470238095238,True,True,False,True,228,Mild Stress,1,117.58829404761904,True,58227.58422101453
685.3741666666666,0.8854166666666666,28.98875,48.43,45.6775,25.315833333333334,29.945833333333336,6.002083333333334,67.73273809523809,True,True,False,True,229,Mild Stress,1,117.85465476190477,True,58252.90005434786
647.82375,1.64625,32.39416666666667,50.009166666666665,50.803333333333335,29.044166666666666,35.6825,6.9070833333333335,53.35494047619047,True,True,False,True,230,Mild Stress,1,118.06709880952381,True,58281.94422101453
877.85875,1.2162499999999998,51.95166666666666,42.57416666666666,79.77208333333333,46.2925,57.54083333333333,10.115416666666667,47.914047619047615,True,True,False,True,231,Mild Stress,1,118.45828095238095,True,58328.23672101453
1231.3929166666667,4.9695833333333335,59.34833333333333,17.56,86.34750000000001,66.87166666666667,82.55499999999999,9.931666666666667,50.274880952380954,True,True,True,True,232,High Stress,2,121.00549761904762,True,58395.1083876812
1031.9558333333332,3.265,49.33791666666667,61.809583333333336,77.3875,62.52041666666667,75.80125,11.742916666666666,51.06785714285714,True,True,True,True,233,High Stress,2,121.52135714285714,True,58457.62880434786
1476.7258333333332,2.5183333333333335,60.64875,72.29,74.76375,117.71749999999999,141.14416666666668,14.123333333333333,56.9925,True,True,True,True,234,High Stress,2,122.13985,True,58575.34630434786
1909.8129166666668,15.004166666666668,50.08833333333333,91.02708333333334,45.74666666666667,125.66916666666667,157.48458333333335,20.460833333333333,67.63303571428571,True,True,True,True,235,High Stress,2,122.85266071428572,True,58701.01547101453
1320.68125,14.827083333333334,40.24166666666667,14.325416666666667,45.75625,54.718333333333334,71.84125,10.270416666666668,71.83339285714285,True,True,False,True,236,Mild Stress,1,121.43666785714285,True,58755.73380434786
1551.2708333333333,35.455,39.36333333333334,2.0516666666666667,68.07833333333333,69.65708333333333,85.90666666666668,9.125416666666666,77.63523809523811,True,True,True,True,237,High Stress,2,124.05270476190476,True,58825.39088768119
4646.8575,100.78041666666667,96.935,6.003333333333333,140.55916666666667,300.60333333333335,353.9675,37.665416666666665,113.96535714285713,True,True,True,True,238,Severe Injury Risk,3,127.27930714285715,True,59125.994221014524
1604.9529166666669,12.646666666666667,63.23375000000001,30.735416666666666,80.48583333333333,117.97666666666667,151.6675,10.65,121.26607142857142,True,True,True,True,239,High Stress,2,125.92532142857142,True,59243.97088768119
1533.1908333333333,11.3425,52.48,11.959999999999999,79.85166666666667,87.09833333333334,101.68416666666667,7.887083333333333,124.77720238095239,True,True,True,True,240,High Stress,2,126.49554404761905,True,59331.06922101453
2110.6404166666666,1.7220833333333332,64.70375,65.03666666666668,62.744166666666665,148.23041666666666,173.65333333333334,9.360416666666667,129.13619047619048,True,True,True,True,241,High Stress,2,127.08272380952381,True,59479.29963768119
1485.3474999999999,3.2375000000000003,43.99791666666667,114.39833333333333,58.18541666666667,147.28583333333333,168.96916666666667,7.760416666666667,132.2242857142857,True,True,True,True,242,High Stress,2,127.64448571428571,True,59626.58547101453
1475.6133333333335,12.870833333333335,38.79916666666667,95.04208333333334,56.435833333333335,107.41666666666667,132.41708333333332,11.970416666666667,139.75261904761905,True,True,True,True,243,High Stress,2,128.29505238095237,True,59734.00213768119
2551.7945833333333,24.65416666666667,82.08458333333333,12.1825,100.195,172.84166666666667,205.26916666666668,12.655416666666667,154.4932738095238,True,True,True,True,244,Severe Injury Risk,3,131.08986547619048,True,59906.84380434786
1749.0391666666667,18.25375,47.83958333333334,18.03625,47.50625,96.9825,117.18708333333335,9.740833333333333,125.40458333333333,True,True,True,True,245,High Stress,2,129.00809166666667,True,60003.82630434786
2394.0816666666665,61.17083333333334,45.525416666666665,2.9725,81.79833333333333,137.67958333333334,166.71375,13.965416666666668,128.21928571428572,True,True,True,True,246,High Stress,2,129.56438571428572,True,60141.50588768119
2694.76625,48.44833333333333,48.93875,5.0562499999999995,62.30708333333333,148.11166666666665,193.665,14.982916666666668,136.93547619047618,True,True,True,True,247,High Stress,2,130.23870952380952,True,60289.61755434785
2039.4329166666666,26.2325,65.10416666666667,16.949583333333333,100.53291666666667,144.25583333333333,168.10916666666665,8.87625,136.36767857142857,True,True,True,True,248,High Stress,2,130.72735357142858,True,60433.87338768119
1213.8679166666668,2.4795833333333333,44.61208333333334,63.245000000000005,56.068333333333335,99.17166666666667,113.54875,7.670833333333333,129.49422619047618,True,True,True,True,249,High Stress,2,131.08988452380953,True,60533.04505434786
2737.3225,33.9475,44.53458333333333,27.772916666666664,43.662083333333335,163.47,205.90833333333333,11.214583333333332,137.50184523809523,True,True,True,True,250,Severe Injury Risk,3,133.7500369047619,True,60696.51505434786
1987.6954166666667,19.47625,75.72875,6.906666666666666,121.8125,138.71458333333334,161.28666666666666,10.632083333333332,132.6265476190476,True,True,True,True,251,High Stress,2,132.15253095238094,True,60835.229637681194
996.3520833333333,2.5479166666666666,39.08541666666667,56.51458333333333,62.58541666666667,68.97958333333334,81.87458333333333,7.7475,128.62613095238095,True,True,True,True,252,High Stress,2,132.57252261904762,True,60904.20922101453
1001.0808333333333,3.9929166666666664,45.49666666666667,36.07875,67.77083333333333,70.39291666666666,89.80541666666666,10.196250000000001,119.01375,True,True,True,True,253,High Stress,2,132.880275,True,60974.60213768119
2448.877916666667,19.835416666666667,75.17166666666667,58.54083333333333,104.00083333333333,186.15333333333334,232.51125000000002,15.484583333333333,124.44827380952381,True,True,True,True,254,Severe Injury Risk,3,135.4889654761905,True,61160.75547101453
4093.8854166666665,63.76458333333333,90.40708333333333,52.779583333333335,107.42750000000001,286.32874999999996,350.99,16.485,144.74440476190475,True,True,True,True,255,Severe Injury Risk,3,136.3948880952381,True,61447.08422101453
2194.6420833333336,9.33875,81.01208333333334,48.01458333333333,105.64958333333334,184.54375000000002,212.68166666666664,8.540416666666667,156.94041666666666,True,True,True,True,256,Severe Injury Risk,3,137.13880833333334,True,61631.627971014525
2594.0733333333333,29.230416666666667,92.9925,3.1925000000000003,122.13875,187.16875000000002,215.73541666666665,8.97,160.3259523809524,True,True,True,True,257,Severe Injury Risk,3,137.70651904761905,True,61818.79672101452
3683.884583333333,84.415,82.05416666666666,0.32625,118.31666666666666,253.45000000000002,300.8383333333333,17.826666666666664,176.7167261904762,True,True,True,True,258,Severe Injury Risk,3,138.53433452380952,True,62072.24672101452
1392.4445833333332,11.387916666666667,40.32041666666667,41.73375,33.99458333333333,86.68291666666666,185.8375,17.555833333333332,179.24577380952383,True,True,True,True,259,High Stress,2,137.08491547619047,True,62158.92963768118
829.1808333333333,2.14875,31.206666666666667,54.49666666666667,25.32166666666667,41.08416666666667,99.94041666666668,15.859583333333333,175.05880952380951,True,True,False,True,260,Mild Stress,1,135.5011761904762,True,62200.01380434785
982.1662500000001,4.717083333333333,36.772083333333335,46.00375,29.197083333333335,48.73791666666667,119.16166666666668,18.16125,155.4280357142857,True,True,False,True,261,Mild Stress,1,135.60856071428572,True,62248.751721014516
1127.2237499999999,9.820833333333333,36.33958333333333,49.505833333333335,29.927083333333332,54.26333333333333,123.54583333333333,19.105416666666667,122.27583333333334,True,True,False,True,262,Mild Stress,1,135.44551666666666,True,62303.01505434785
670.6329166666667,1.4879166666666668,24.349166666666665,56.07208333333333,19.1675,35.004583333333336,87.28333333333335,13.316666666666668,100.91309523809524,True,True,False,True,263,Mild Stress,1,135.5182619047619,True,62338.01963768119
1930.1187499999999,32.327083333333334,32.34875,44.93375,34.40625,100.7725,203.73708333333332,22.701666666666668,88.5707738095238,True,True,True,True,264,High Stress,2,137.77141547619047,True,62438.79213768119
4168.153333333333,70.55499999999999,58.66375,50.86333333333334,62.2775,253.31208333333333,405.40000000000003,32.79083333333333,88.55107142857143,True,True,True,True,265,Severe Injury Risk,3,140.27102142857143,True,62692.10422101452
4412.0945833333335,58.87083333333333,82.36125,60.27875,87.73833333333333,335.6095833333333,503.52458333333334,31.616249999999997,124.11202380952382,True,True,True,True,266,Severe Injury Risk,3,141.48224047619047,True,63027.71380434785
3923.655,34.32,75.10708333333334,106.98958333333333,73.85083333333334,362.10875000000004,500.26875,25.38291666666667,169.97267857142856,True,True,True,True,267,Severe Injury Risk,3,142.89945357142858,True,63389.82255434785
2295.33625,20.726666666666667,77.59958333333333,17.895,96.73916666666668,205.22166666666666,252.75250000000003,13.964999999999998,192.32750000000001,True,True,True,True,268,Severe Injury Risk,3,143.84655,True,63595.04422101451
1041.6904166666666,9.580833333333333,44.681666666666665,3.9737500000000003,70.31333333333333,45.16166666666667,54.36625,5.962916666666666,191.0272619047619,True,True,False,True,269,Mild Stress,1,140.32054523809524,True,63640.20588768118
1063.9441666666667,4.190833333333333,37.84291666666667,10.169583333333334,46.3425,40.61166666666667,47.50875,4.99875,191.8282738095238,True,True,False,True,270,Mild Stress,1,140.8365654761905,True,63680.81755434784
1476.1683333333333,14.144166666666669,41.199999999999996,5.361250000000001,46.98833333333334,64.25166666666667,81.0925,7.240416666666666,186.6110119047619,True,True,True,True,271,High Stress,2,143.23222023809524,True,63745.069221014506
2928.4166666666665,53.98583333333334,47.702916666666674,18.041666666666668,54.13125,149.69125,196.39958333333334,16.026666666666667,171.80803571428572,True,True,True,True,272,High Stress,2,143.4361607142857,True,63894.76047101451
3485.8375,69.73083333333334,47.71,4.5625,57.65833333333333,164.67249999999999,216.73791666666668,15.350416666666668,147.3884523809524,True,True,True,True,273,Severe Injury Risk,3,145.44776904761906,True,64059.43297101451
1020.5508333333333,5.8,33.149166666666666,45.979166666666664,26.334999999999997,59.1875,154.84416666666667,16.954583333333332,104.1139880952381,True,True,False,True,274,Mild Stress,1,141.08227976190477,True,64118.62047101451
1768.0929166666665,31.193749999999998,35.190416666666664,47.117916666666666,33.77583333333333,98.8125,253.14208333333332,21.444999999999997,88.91267857142859,True,True,True,True,275,High Stress,2,143.27825357142856,True,64217.43297101451
1238.9041666666667,9.508750000000001,40.90541666666667,33.04666666666667,33.537083333333335,70.15541666666667,200.42375,19.701666666666664,92.48321428571428,True,True,True,True,276,High Stress,2,143.84966428571428,True,64287.58838768118
1156.8475,5.21375,41.5425,63.33541666666667,51.88708333333333,99.62583333333333,161.38625,12.927916666666667,100.9138095238095,True,True,True,True,277,High Stress,2,144.5182761904762,True,64387.21422101451
1139.32375,3.525,50.70916666666667,66.8625,72.03291666666667,127.50875,144.3475,7.676666666666667,109.95053571428572,True,True,True,True,278,High Stress,2,145.19901071428572,True,64514.72297101451
1143.77375,9.940833333333334,49.89458333333334,23.545833333333334,76.71124999999999,64.64125,81.67583333333333,8.629583333333333,97.80053571428572,True,True,True,True,279,High Stress,2,145.45601071428572,True,64579.36422101451
1064.7783333333334,7.739583333333333,52.692499999999995,11.270833333333334,72.7975,55.5425,67.71124999999999,7.621666666666666,82.21053571428573,True,True,False,True,280,Mild Stress,1,143.64421071428572,True,64634.906721014515
1834.7116666666668,21.564999999999998,61.34791666666666,8.330833333333333,86.95375,99.42583333333333,128.14458333333332,10.697916666666666,87.95886904761905,True,True,True,True,281,High Stress,2,146.2591773809524,True,64734.33255434785
1966.0,20.5925,79.455,7.690416666666667,106.45375,133.75083333333333,158.0225,9.9675,92.95005952380953,True,True,True,True,282,High Stress,2,146.8590011904762,True,64868.08338768118
2016.6254166666668,29.426666666666666,57.15,5.2275,68.68375,108.2375,130.53625,11.996250000000002,98.39035714285714,True,True,True,True,283,High Stress,2,147.46780714285714,True,64976.320887681184
2646.922916666667,44.81625,48.46791666666667,4.239166666666667,51.09166666666667,139.75041666666667,178.6016666666667,14.740416666666667,104.12244047619048,True,True,True,True,284,High Stress,2,148.0824488095238,True,65116.07130434785
3199.89625,31.19458333333333,65.34708333333333,68.93458333333334,60.34041666666667,220.87166666666667,266.81374999999997,17.84625,117.46000000000001,True,True,True,True,285,Severe Injury Risk,3,150.8492,True,65336.94297101452
3628.8104166666667,70.17999999999999,71.78708333333333,15.325000000000001,94.75208333333335,222.31125,280.16541666666666,18.649166666666666,139.9842857142857,True,True,True,True,286,Severe Injury Risk,3,151.79968571428572,True,65559.25422101452
1304.2691666666667,9.957916666666668,49.095,4.463333333333334,83.1875,69.64625,82.435,7.4312499999999995,141.99910714285713,True,True,True,True,287,High Stress,2,150.33998214285714,True,65628.90047101452
737.6679166666667,1.995,38.115,47.85875000000001,59.12833333333333,41.89083333333333,50.20083333333333,6.72375,133.7798214285714,True,True,False,True,288,Mild Stress,1,148.67559642857142,True,65670.79130434786
1100.1033333333332,5.59,51.76583333333334,21.665000000000003,70.55166666666666,61.552083333333336,74.14583333333333,8.120416666666666,123.46571428571428,True,True,True,True,289,High Stress,2,150.9693142857143,True,65732.34338768119
975.4899999999999,3.1179166666666664,45.812916666666666,16.733333333333334,63.18125,44.303333333333335,52.06041666666667,5.289583333333334,114.3322619047619,True,True,False,True,290,Mild Stress,1,149.28664523809525,True,65776.64672101452
942.1116666666667,1.7829166666666667,36.172916666666666,11.788333333333334,41.07791666666667,48.7275,55.07583333333333,4.4437500000000005,101.32898809523809,True,True,False,True,291,Mild Stress,1,149.52657976190477,True,65825.37422101451
1556.555833333333,6.013750000000001,55.3375,4.910833333333334,64.72083333333333,92.17125,112.81041666666665,8.12125,82.94321428571428,True,True,True,True,292,High Stress,2,151.6588642857143,True,65917.54547101451
1980.46375,10.202083333333333,78.77,31.073333333333334,113.86666666666667,156.74166666666667,190.33833333333334,11.341666666666667,73.57613095238095,True,True,True,True,293,Severe Injury Risk,3,153.97152261904762,True,66074.28713768118
3509.2025,54.90291666666667,48.82458333333333,22.760833333333334,64.96958333333333,204.89666666666668,270.3025,18.61916666666667,92.89761904761905,True,True,True,True,294,Severe Injury Risk,3,154.85795238095238,True,66279.18380434785
2418.28,25.74791666666667,51.83875,43.9675,66.32000000000001,155.40333333333334,202.15458333333333,15.2475,109.11369047619048,True,True,True,True,295,Severe Injury Risk,3,155.68227380952382,True,66434.58713768118
1399.6758333333335,3.747916666666667,46.382083333333334,73.08416666666666,59.62416666666667,118.03333333333335,141.10958333333335,13.010416666666666,117.18244047619048,True,True,True,True,296,High Stress,2,154.3436488095238,True,66552.62047101452
1033.6241666666667,3.4150000000000005,41.612500000000004,37.58541666666667,58.01625000000001,80.17416666666666,96.45041666666667,9.822083333333333,122.30684523809524,True,True,True,True,297,High Stress,2,154.94613690476191,True,66632.79463768119
1038.6325,4.043333333333334,39.0425,38.49208333333333,51.23041666666666,60.09166666666667,75.16375000000001,8.679166666666667,123.93029761904764,True,True,True,True,298,High Stress,2,155.47860595238095,True,66692.88630434785
1403.5704166666667,5.958333333333333,45.540416666666665,47.78333333333333,47.29708333333334,111.9875,134.38708333333332,10.106666666666667,126.76119047619048,True,True,True,True,299,High Stress,2,156.0352238095238,True,66804.87380434785
1636.6633333333332,7.4004166666666675,55.093333333333334,50.802083333333336,54.08041666666667,117.80624999999999,144.73041666666666,13.204583333333332,121.1989880952381,True,True,True,True,300,High Stress,2,156.42397976190477,True,66922.68005434785
1504.2620833333333,3.5279166666666666,52.6225,54.184583333333336,57.85666666666666,137.89124999999999,157.74125,10.912083333333333,111.6267857142857,True,True,True,True,301,High Stress,2,156.73253571428572,True,67060.57130434785
1637.7766666666666,8.1075,52.907916666666665,24.532916666666665,64.25416666666666,88.39,103.34125,8.3775,102.05345238095238,True,True,True,True,302,High Stress,2,157.04106904761906,True,67148.96130434785
1613.8554166666665,10.772083333333333,61.96125,20.668333333333333,79.53291666666667,116.86625,142.17499999999998,9.669166666666667,101.8867261904762,True,True,True,True,303,High Stress,2,157.53773452380952,True,67265.82755434785
1857.5204166666665,18.57,60.70416666666667,26.18083333333333,84.80833333333334,109.46416666666666,141.65291666666667,12.28875,106.0710119047619,True,True,True,True,304,High Stress,2,158.12142023809523,True,67375.29172101452
1372.9741666666666,6.1375,48.72458333333333,50.815416666666664,70.96958333333333,103.54625,125.11541666666666,8.224166666666667,112.27880952380951,True,True,True,True,305,High Stress,2,158.74557619047619,True,67478.83797101452
1288.415,5.2625,43.78208333333333,43.812083333333334,63.469166666666666,77.54625,93.49208333333333,7.940833333333334,107.35863095238095,True,True,True,True,306,High Stress,2,159.1471726190476,True,67556.38422101452
3108.6612499999997,40.97708333333333,74.28583333333333,36.598333333333336,99.59958333333333,192.51916666666668,249.86749999999998,18.14,118.03190476190477,True,True,True,True,307,Severe Injury Risk,3,161.8606380952381,True,67748.90338768119
1320.9583333333333,6.554166666666666,48.437916666666666,49.33958333333334,66.95666666666666,85.16666666666667,106.96666666666665,10.865,110.49982142857142,True,True,True,True,308,High Stress,2,160.20999642857143,True,67834.07005434786
1203.5770833333333,3.20875,46.309583333333336,72.02166666666666,62.00958333333333,95.47208333333333,113.58875,10.017916666666666,111.51154761904762,True,True,True,True,309,High Stress,2,160.73023095238096,True,67929.54213768119
3206.015,37.43,82.75458333333333,54.41916666666666,93.93666666666667,245.75249999999997,294.4583333333333,15.413333333333334,129.92386904761904,True,True,True,True,310,Severe Injury Risk,3,163.59847738095237,True,68175.29463768119
3938.6749999999997,37.90083333333333,98.59125,69.60291666666667,73.90166666666666,299.65208333333334,357.14166666666665,19.49625,157.09357142857144,True,True,True,True,311,Severe Injury Risk,3,164.64187142857142,True,68474.94672101452
1900.9120833333334,9.190416666666666,49.309583333333336,59.463750000000005,41.12625,121.45041666666667,151.05833333333334,14.685416666666667,159.65130952380952,True,True,True,True,312,High Stress,2,163.1930261904762,True,68596.3971376812
1465.3208333333332,15.520833333333334,37.36833333333333,37.95375,31.2175,66.31,102.03875,16.86916666666667,158.04613095238093,True,True,True,True,313,High Stress,2,163.66092261904762,True,68662.7071376812
5781.452499999999,146.88166666666666,62.018750000000004,29.99625,79.45416666666667,312.68125000000003,419.87583333333333,46.96,175.21214285714288,True,True,True,True,314,Severe Injury Risk,3,166.50424285714286,True,68975.38838768119
6459.315833333333,81.755,161.53916666666666,30.235,153.06625,557.045,665.1225000000001,37.175000000000004,242.6233333333333,True,True,True,True,315,Severe Injury Risk,3,168.35246666666666,True,69532.43338768119
3697.236666666667,30.923333333333332,83.06875,65.1075,81.53875000000001,318.0154166666667,397.5116666666667,20.775000000000002,274.41523809523807,True,True,True,True,316,Severe Injury Risk,3,169.48830476190477,True,69850.44880434785
3338.972916666667,32.035833333333336,73.84333333333333,57.09625,60.49,239.69500000000002,312.28000000000003,24.017916666666665,273.549880952381,True,True,True,True,317,Severe Injury Risk,3,169.9709976190476,True,70090.14380434786
4200.69625,61.72083333333333,75.20041666666667,53.67083333333334,56.178333333333335,268.4220833333333,355.15124999999995,27.913749999999997,269.0884523809524,True,True,True,True,318,Severe Injury Risk,3,170.38176904761906,True,70358.5658876812
3367.3433333333337,44.507083333333334,64.73958333333333,45.64791666666667,46.45166666666666,209.65291666666667,303.87791666666664,27.75125,281.68880952380954,True,True,True,True,319,Severe Injury Risk,3,171.1337761904762,True,70568.21880434787
5948.901666666668,116.19083333333333,86.51708333333333,41.38666666666666,82.17583333333333,361.9708333333333,491.68249999999995,57.69208333333333,323.92607142857145,True,True,True,True,320,Severe Injury Risk,3,172.47852142857144,True,70930.18963768121
5449.057083333333,82.19208333333333,103.04666666666667,43.413333333333334,80.29666666666667,320.3979166666667,412.4575,48.92916666666667,325.02845238095233,True,True,True,True,321,Severe Injury Risk,3,173.00056904761905,True,71250.58755434788
4138.390416666666,65.23,74.88583333333334,51.88375,72.39,247.92624999999998,348.52416666666664,42.20666666666667,280.86863095238095,True,True,True,True,322,Severe Injury Risk,3,172.61737261904761,True,71498.51380434788
1930.67375,5.9125000000000005,55.81458333333333,74.38333333333334,51.518750000000004,182.06375,252.46916666666667,27.406666666666666,261.4469642857143,True,True,True,True,323,Severe Injury Risk,3,172.7289392857143,True,71680.57755434788
1730.1241666666665,3.8791666666666664,54.336666666666666,74.3425,46.58083333333334,146.06916666666666,196.54208333333335,27.2075,248.07184523809522,True,True,True,True,324,High Stress,2,170.9614369047619,True,71826.64672101455
2828.28125,17.01,76.07958333333333,59.6875,57.89666666666667,202.75541666666666,268.55125000000004,32.29958333333333,238.69089285714287,True,True,True,True,325,Severe Injury Risk,3,173.27381785714286,True,72029.40213768122
4797.617916666667,43.08833333333333,117.89791666666666,88.60041666666666,116.14041666666667,383.28583333333336,467.48375000000004,40.9375,263.49559523809523,True,True,True,True,326,Severe Injury Risk,3,174.2699119047619,True,72412.68797101454
1976.569166666667,15.687916666666666,52.6225,47.47833333333333,66.64,159.07708333333332,185.92291666666665,10.649166666666668,234.51077380952384,True,True,True,True,327,Severe Injury Risk,3,174.19021547619047,True,72571.76505434788
1743.4750000000001,26.204166666666666,39.443333333333335,0.2704166666666667,61.413333333333334,96.46041666666667,126.06541666666668,10.850833333333334,202.51970238095237,True,True,True,True,328,High Stress,2,172.05039404761905,True,72668.22547101455
1444.7375,5.456666666666667,46.60375,48.33375,37.34291666666667,97.34541666666667,122.17916666666667,13.78,181.00815476190476,True,True,True,True,329,High Stress,2,172.1201630952381,True,72765.57088768121
2214.1133333333332,18.49125,61.59166666666667,52.3825,44.932500000000005,144.89541666666668,188.36749999999998,24.794166666666666,175.69839285714286,True,True,True,True,330,High Stress,2,172.51396785714286,True,72910.46630434788
