date,co,no,no2,o3,so2,pm2_5,pm10,nh3,pm2_5_7day_avg,pm2_5_30day_avg,year,month
2021-03-04 17:00:00,10360.72,90.3,169.99,0.0,127.79,785.55,1016.09,93.22,721.7285714285715,689.5939999999999,2021,3
2021-03-04 18:00:00,9399.41,87.62,153.54,0.0,108.72,701.78,901.35,71.94,753.1485714285715,709.0136666666666,2021,3
2021-03-04 19:00:00,7370.0,59.01,143.95,0.0,83.92,555.69,705.91,44.08,750.9328571428572,720.5383333333333,2021,3
2021-03-04 20:00:00,6462.1,52.75,119.27,0.0,63.9,501.27,637.75,35.47,724.1099999999999,725.1966666666666,2021,3
2021-03-04 21:00:00,5393.98,44.7,90.48,0.0,47.68,438.94,562.15,29.39,669.7514285714285,723.7070000000001,2021,3
2021-03-04 22:00:00,4272.46,32.19,71.97,0.0,37.67,366.58,470.93,19.76,597.7571428571428,716.155,2021,3
2021-03-04 23:00:00,3524.78,23.47,64.43,0.03,33.38,317.02,405.3,15.2,523.8328571428572,702.253,2021,3
2021-03-05 00:00:00,3070.83,18.33,62.38,0.16,32.9,285.33,359.41,14.19,452.3728571428571,683.234,2021,3
2021-03-05 01:00:00,2750.4,7.82,74.03,2.41,41.01,254.35,317.72,20.01,388.4542857142857,661.7033333333333,2021,3
2021-03-05 02:00:00,3391.27,27.27,80.2,0.49,53.41,277.08,350.58,34.96,348.6528571428571,640.4076666666666,2021,3
2021-03-05 03:00:00,3631.59,44.7,75.4,8.32,57.22,270.12,344.31,39.52,315.63142857142856,619.3133333333334,2021,3
2021-03-05 04:00:00,1949.31,11.4,58.26,68.67,57.7,162.64,206.34,26.85,276.15999999999997,595.7806666666668,2021,3
2021-03-05 05:00:00,1575.47,7.71,42.5,110.15,57.22,142.61,180.95,24.57,244.16428571428574,571.533,2021,3
2021-03-05 06:00:00,1255.04,4.25,30.5,161.65,52.45,127.73,160.49,21.28,217.12285714285713,546.0123333333333,2021,3
2021-03-05 07:00:00,540.73,1.29,9.68,167.37,22.17,56.74,89.1,9.88,184.46714285714285,517.2276666666667,2021,3
2021-03-05 08:00:00,460.63,1.12,8.14,163.08,17.88,48.98,80.64,8.61,155.1285714285714,484.142,2021,3
2021-03-05 09:00:00,447.27,1.1,8.31,160.22,17.17,46.09,74.77,8.49,122.13,445.526,2021,3
2021-03-05 10:00:00,487.33,1.36,11.31,155.93,20.27,48.48,76.29,9.5,90.46714285714286,422.4313333333333,2021,3
2021-03-05 11:00:00,580.79,1.65,17.48,148.77,25.03,53.54,81.11,11.27,74.88142857142859,396.3126666666667,2021,3
2021-03-05 12:00:00,667.57,1.19,24.68,134.47,27.42,56.91,83.67,12.67,62.63857142857143,363.8036666666667,2021,3
2021-03-05 13:00:00,934.6,0.19,39.76,108.72,36.72,69.42,99.9,17.48,54.308571428571426,355.78566666666666,2021,3
2021-03-05 14:00:00,1214.98,0.0,45.93,87.26,42.92,85.89,121.83,23.05,58.47285714285714,350.616,2021,3
2021-03-05 15:00:00,1308.44,0.0,43.87,82.25,42.92,95.19,133.22,26.09,65.07428571428571,345.3006666666667,2021,3
2021-03-05 16:00:00,1335.14,0.0,41.47,81.54,42.92,101.42,138.41,27.87,72.97857142857143,337.19666666666666,2021,3
2021-03-05 17:00:00,1308.44,0.0,38.73,84.4,42.44,105.03,139.68,28.12,81.05714285714285,324.6363333333333,2021,3
2021-03-05 18:00:00,1148.22,0.0,33.24,92.98,37.19,101.11,129.69,25.33,87.85285714285713,308.96666666666664,2021,3
2021-03-05 19:00:00,921.25,0.0,25.36,103.0,30.28,92.05,113.05,21.03,92.87285714285714,289.0673333333333,2021,3
2021-03-05 20:00:00,794.41,0.0,18.85,107.29,25.03,88.26,105.42,19.0,95.56428571428572,264.6943333333333,2021,3
2021-03-05 21:00:00,767.71,0.0,16.97,104.43,23.6,88.45,104.62,18.49,95.92999999999999,238.62466666666666,2021,3
2021-03-05 22:00:00,794.41,0.0,17.48,95.84,23.13,91.56,107.96,18.49,95.41142857142857,213.86033333333333,2021,3
2021-03-05 23:00:00,854.49,0.0,19.54,82.97,23.13,97.62,114.96,19.25,94.86857142857143,190.92933333333335,2021,3
2021-03-06 00:00:00,961.3,0.0,23.99,67.95,23.84,106.42,125.67,20.52,95.06714285714285,171.084,2021,3
2021-03-06 01:00:00,1201.63,0.01,35.64,47.92,27.66,122.78,147.28,24.57,98.16285714285716,156.65366666666665,2021,3
2021-03-06 02:00:00,1695.63,1.3,56.89,21.99,34.81,147.98,182.37,31.16,106.15285714285713,144.87733333333333,2021,3
2021-03-06 03:00:00,1842.5,9.95,56.21,27.18,38.15,153.68,190.4,32.42,115.49857142857142,135.36866666666666,2021,3
2021-03-06 04:00:00,1455.31,8.83,41.81,65.8,41.01,134.06,163.69,27.61,122.01428571428572,127.618,2021,3
2021-03-06 05:00:00,1308.44,6.93,35.3,103.0,46.25,129.53,158.58,24.57,127.43857142857142,121.36833333333334,2021,3
2021-03-06 06:00:00,1094.82,4.08,27.42,154.5,49.11,120.99,148.53,20.52,130.77714285714285,115.89033333333333,2021,3
2021-03-06 07:00:00,660.9,1.43,12.0,191.69,30.52,85.29,109.02,14.19,127.75857142857144,110.25500000000001,2021,3
2021-03-06 08:00:00,594.14,1.1,9.85,194.55,25.75,76.63,98.27,13.3,121.16571428571429,103.57333333333332,2021,3
2021-03-06 09:00:00,567.44,1.03,9.77,191.69,24.32,72.48,92.77,12.79,110.38000000000001,96.98533333333333,2021,3
2021-03-06 10:00:00,761.03,1.93,20.05,183.11,34.33,84.4,108.01,15.07,100.48285714285714,94.37733333333334,2021,3
2021-03-06 11:00:00,1068.12,2.6,35.3,168.8,46.73,102.89,131.74,18.24,96.03,93.05333333333333,2021,3
2021-03-06 12:00:00,1348.5,1.87,53.47,143.05,56.74,113.9,146.94,21.03,93.79714285714286,92.59233333333333,2021,3
2021-03-06 13:00:00,2296.45,0.34,97.33,69.38,72.48,152.98,201.74,30.15,98.36714285714287,95.80033333333334,2021,3
2021-03-06 14:00:00,3631.59,4.64,131.61,7.24,87.74,226.84,302.14,43.57,118.58857142857143,101.729,2021,3
2021-03-06 15:00:00,4539.49,21.01,122.01,0.07,92.51,293.27,390.69,53.2,149.53714285714287,109.96833333333333,2021,3
2021-03-06 16:00:00,5020.14,33.08,106.93,0.0,86.78,341.44,455.97,57.25,187.96,119.73366666666666,2021,3
2021-03-06 17:00:00,5821.23,51.86,100.08,0.0,86.78,399.82,526.8,59.78,233.02,131.27633333333333,2021,3
2021-03-06 18:00:00,6034.85,60.8,102.82,0.0,74.39,415.73,536.19,49.65,277.7114285714286,143.23700000000002,2021,3
2021-03-06 19:00:00,5180.36,44.26,102.82,0.0,51.02,353.75,446.16,33.95,311.9757142857143,152.7146666666667,2021,3
2021-03-06 20:00:00,4219.06,26.82,90.48,0.01,38.62,294.23,367.55,29.13,332.1542857142857,159.65933333333334,2021,3
2021-03-06 21:00:00,3337.86,15.87,72.66,0.12,32.42,246.18,308.9,27.61,334.9171428571429,164.69233333333335,2021,3
2021-03-06 22:00:00,2723.69,10.95,58.26,0.2,30.28,218.92,275.82,27.36,324.29571428571427,168.609,2021,3
2021-03-06 23:00:00,2723.69,16.54,49.35,0.03,29.8,227.87,288.6,28.63,308.07142857142856,172.7036666666667,2021,3
2021-03-07 00:00:00,2857.21,25.93,42.16,0.0,31.47,244.39,311.52,29.89,285.8671428571428,177.47966666666665,2021,3
2021-03-07 01:00:00,3311.16,44.26,37.7,0.0,39.1,277.45,358.08,35.97,266.11285714285714,183.6596666666667,2021,3
2021-03-07 02:00:00,4806.52,92.98,38.73,0.06,58.17,359.59,467.23,50.66,266.94714285714286,192.704,2021,3
2021-03-07 03:00:00,6462.1,150.2,46.61,1.34,73.43,431.53,555.93,58.26,286.56142857142856,204.14000000000001,2021,3
2021-03-07 04:00:00,3364.56,41.13,70.6,24.68,61.04,251.41,311.09,43.06,287.3085714285714,209.46833333333333,2021,3
2021-03-07 05:00:00,2696.99,15.42,69.23,89.41,59.13,230.26,283.07,37.49,288.92857142857144,213.88966666666664,2021,3
2021-03-07 06:00:00,2216.34,5.81,50.72,194.55,58.65,237.15,283.79,31.92,290.2542857142857,218.24733333333333,2021,3
2021-03-07 07:00:00,921.25,2.52,24.68,217.44,61.04,119.98,159.81,15.45,272.4814285714286,218.154,2021,3
2021-03-07 08:00:00,714.3,1.9,20.05,231.74,56.27,101.24,143.09,12.41,247.3085714285714,216.596,2021,3
2021-03-07 09:00:00,667.57,1.62,19.71,243.19,56.27,99.06,140.57,11.53,210.09,214.77533333333335,2021,3
2021-03-07 10:00:00,594.14,1.44,19.36,223.16,51.5,87.97,128.04,10.26,161.01000000000002,213.239,2021,3
2021-03-07 11:00:00,587.46,1.37,23.99,197.41,52.45,80.89,120.43,10.26,136.65,211.61766666666668,2021,3
2021-03-07 12:00:00,607.49,0.78,28.45,165.94,49.59,75.89,116.0,10.89,114.59714285714286,210.11433333333332,2021,3
2021-03-07 13:00:00,821.11,0.09,39.07,131.61,51.98,83.5,126.53,14.82,92.64714285714285,210.05466666666663,2021,3
2021-03-07 14:00:00,1054.76,0.0,39.76,113.01,44.35,101.62,147.3,20.27,90.02428571428571,210.88766666666666,2021,3
2021-03-07 15:00:00,1094.82,0.0,35.99,105.86,39.1,110.75,156.57,23.05,91.38285714285713,212.16333333333333,2021,3
2021-03-07 16:00:00,1028.06,0.0,30.5,100.14,34.81,110.98,153.92,23.81,93.08571428571429,213.04933333333335,2021,3
2021-03-07 17:00:00,974.66,0.0,27.08,90.84,30.52,109.3,148.67,24.57,96.13285714285715,213.263,2021,3
2021-03-07 18:00:00,907.9,0.0,24.33,84.4,26.23,104.47,139.37,23.81,99.50142857142858,212.94866666666667,2021,3
2021-03-07 19:00:00,807.76,0.0,21.59,81.54,23.37,98.1,128.79,22.55,102.67428571428572,211.11933333333334,2021,3
2021-03-07 20:00:00,801.09,0.0,21.25,76.53,24.8,98.01,128.12,23.05,104.74714285714286,206.825,2021,3
2021-03-07 21:00:00,794.41,0.0,20.22,75.1,24.8,98.95,129.63,23.31,104.36571428571429,200.34766666666667,2021,3
2021-03-07 22:00:00,814.44,0.0,20.74,74.39,27.42,103.21,134.59,23.31,103.28857142857143,192.40666666666667,2021,3
2021-03-07 23:00:00,847.82,0.0,22.28,68.67,31.95,112.83,144.9,23.31,103.55285714285715,182.84033333333335,2021,3
2021-03-08 00:00:00,907.9,0.0,25.71,57.94,40.05,134.43,166.01,24.07,107.14285714285714,173.46366666666665,2021,3
2021-03-08 01:00:00,1068.12,0.0,34.27,47.92,50.55,173.47,204.43,26.35,117.0,167.4543333333333,2021,3
2021-03-08 02:00:00,1388.55,0.22,47.3,42.2,52.45,189.51,222.31,31.16,130.0585714285714,163.96366666666665,2021,3
2021-03-08 03:00:00,1495.36,3.19,50.04,52.93,53.88,174.11,207.48,30.91,140.93,161.5613333333333,2021,3
2021-03-08 04:00:00,1108.17,4.53,39.07,94.41,69.62,149.19,180.05,23.05,148.10714285714286,159.237,2021,3
2021-03-08 05:00:00,1014.71,5.09,34.96,121.59,76.29,146.65,176.59,21.28,154.31285714285715,156.52966666666666,2021,3
2021-03-08 06:00:00,961.3,4.69,32.9,153.07,82.97,150.74,180.37,19.76,159.72857142857143,153.408,2021,3
2021-03-08 07:00:00,807.76,3.3,26.39,183.11,75.34,140.53,170.53,16.47,160.6,148.844,2021,3
2021-03-08 08:00:00,814.44,2.65,24.68,208.86,74.39,148.34,177.25,16.47,157.01000000000002,141.80233333333337,2021,3
2021-03-08 09:00:00,827.79,2.29,25.36,220.3,74.39,152.33,180.03,16.97,151.69857142857146,132.49566666666666,2021,3
2021-03-08 10:00:00,807.76,1.98,27.08,211.72,71.53,146.18,175.74,16.97,147.70857142857145,128.988,2021,3
2021-03-08 11:00:00,827.79,1.48,32.22,197.41,68.67,144.84,175.11,17.23,147.08714285714288,126.14066666666668,2021,3
2021-03-08 12:00:00,867.84,0.62,35.64,178.81,62.94,137.61,168.69,17.23,145.7957142857143,122.82266666666666,2021,3
2021-03-08 13:00:00,1161.58,0.06,47.3,144.48,62.94,143.47,178.73,21.03,144.75714285714287,123.60566666666666,2021,3
2021-03-08 14:00:00,1482.01,0.0,50.04,121.59,57.7,162.21,201.78,26.35,147.8542857142857,125.638,2021,3
2021-03-08 15:00:00,1602.17,0.0,50.04,113.01,57.22,181.74,223.69,28.63,152.6257142857143,128.394,2021,3
2021-03-08 16:00:00,1815.8,0.0,54.84,94.41,54.36,204.99,253.91,32.42,160.14857142857142,132.29466666666667,2021,3
2021-03-08 17:00:00,2162.93,0.0,63.75,65.8,51.02,231.21,289.32,36.99,172.2957142857143,137.30533333333332,2021,3
2021-03-08 18:00:00,2269.75,0.0,67.86,47.92,45.78,240.46,301.01,33.95,185.9557142857143,142.79100000000003,2021,3
2021-03-08 19:00:00,2056.12,0.0,61.69,42.56,38.15,231.2,285.35,23.31,199.32571428571427,147.71433333333334,2021,3
2021-03-08 20:00:00,1842.5,0.0,50.72,44.35,34.33,223.89,271.75,15.83,210.81428571428572,151.79000000000002,2021,3
2021-03-08 21:00:00,1682.28,0.0,39.76,48.64,31.95,218.51,261.59,11.4,218.85714285714286,155.382,2021,3
2021-03-08 22:00:00,1628.88,0.0,35.64,48.64,31.47,214.79,255.9,9.25,223.57857142857142,158.84233333333333,2021,3
2021-03-08 23:00:00,1682.28,0.0,37.7,38.27,30.99,214.46,256.63,8.99,224.93142857142857,162.34766666666664,2021,3
2021-03-09 00:00:00,1815.8,0.23,45.24,20.92,31.95,214.51,258.89,9.88,222.54571428571427,166.01566666666668,2021,3
2021-03-09 01:00:00,2216.34,8.72,52.78,3.22,37.19,222.11,273.94,14.44,219.92428571428573,170.14933333333332,2021,3
2021-03-09 02:00:00,3150.94,42.47,51.41,0.13,49.59,248.03,315.81,25.08,222.32857142857142,175.15,2021,3
2021-03-09 03:00:00,3845.22,72.42,54.15,2.08,61.04,249.42,325.6,33.44,225.97571428571428,180.16566666666668,2021,3
2021-03-09 04:00:00,2510.07,33.53,64.43,18.77,73.43,153.7,206.87,27.11,216.71714285714285,181.84866666666667,2021,3
2021-03-09 05:00:00,2216.34,19.22,67.86,58.65,78.2,141.26,192.22,26.6,206.21285714285713,182.79633333333334,2021,3
2021-03-09 06:00:00,1895.9,9.5,63.06,138.76,89.65,148.68,195.33,23.81,196.81571428571428,183.2713333333333,2021,3
2021-03-09 07:00:00,921.25,4.14,38.04,183.11,103.0,131.11,181.34,9.63,184.90142857142857,181.85933333333335,2021,3
2021-03-09 08:00:00,747.68,2.29,31.19,191.69,84.88,116.47,178.82,8.36,169.81,179.42466666666667,2021,3
2021-03-09 09:00:00,707.63,1.44,32.56,183.11,78.2,109.14,178.07,8.11,149.96857142857144,177.25900000000001,2021,3
2021-03-09 10:00:00,734.33,1.1,38.39,164.51,76.29,104.03,178.25,8.99,129.19857142857143,175.75366666666665,2021,3
2021-03-09 11:00:00,921.25,1.1,54.15,151.63,90.6,114.25,190.61,11.65,123.56285714285715,174.67366666666666,2021,3
2021-03-09 12:00:00,1201.63,0.5,71.97,144.48,108.72,138.28,213.7,14.69,123.13714285714286,174.25833333333333,2021,3
2021-03-09 13:00:00,3471.37,9.84,167.25,31.11,122.07,248.18,354.66,36.99,137.35142857142858,177.84666666666666,2021,3
2021-03-09 14:00:00,6782.53,80.47,194.67,0.0,139.24,441.59,611.34,67.89,181.7057142857143,187.62166666666664,2021,3
2021-03-09 15:00:00,9826.66,157.36,191.93,0.0,158.31,658.62,882.86,96.26,259.1557142857143,204.498,2021,3
2021-03-09 16:00:00,11856.08,203.85,194.67,0.0,179.29,817.69,1070.85,117.54,360.3771428571429,226.8816666666667,2021,3
2021-03-09 17:00:00,13885.5,243.19,202.89,0.0,185.01,1016.8,1288.12,125.65,490.7728571428571,255.947,2021,3
2021-03-09 18:00:00,14953.61,250.34,183.7,0.0,150.68,1159.2,1429.51,95.25,640.0514285714286,290.0,2021,3
2021-03-09 19:00:00,12817.38,209.21,135.72,0.0,88.69,1034.92,1275.8,45.09,768.1428571428571,319.71500000000003,2021,3
2021-03-09 20:00:00,9933.47,150.2,93.22,0.0,53.88,828.81,1034.7,21.53,851.09,341.935,2021,3
2021-03-09 21:00:00,7263.18,100.14,66.49,0.0,40.05,642.14,814.46,13.17,879.7399999999999,357.28166666666664,2021,3
2021-03-09 22:00:00,4913.33,58.12,50.72,0.0,34.81,476.48,618.02,10.64,853.72,366.33133333333336,2021,3
2021-03-09 23:00:00,4058.84,48.73,38.73,0.0,33.38,413.75,543.13,10.64,796.0142857142857,372.41600000000005,2021,3
2021-03-10 00:00:00,3791.81,50.52,33.59,0.0,36.72,392.4,513.38,12.92,706.8142857142857,377.48066666666665,2021,3
2021-03-10 01:00:00,4379.27,70.63,35.99,0.0,48.64,421.75,545.97,19.76,601.4642857142857,383.8323333333334,2021,3
2021-03-10 02:00:00,6301.88,132.32,45.24,0.06,70.57,530.28,681.96,31.16,529.3728571428571,394.04533333333336,2021,3
2021-03-10 03:00:00,8117.68,194.91,65.8,1.15,84.88,613.79,786.41,38.0,498.6557142857143,407.2213333333333,2021,3
2021-03-10 04:00:00,3524.78,33.98,116.53,36.12,144.96,356.7,447.18,24.07,457.8785714285714,411.9516666666667,2021,3
2021-03-10 05:00:00,3471.37,20.56,123.38,94.41,165.94,376.79,468.61,27.36,443.63714285714286,417.36266666666666,2021,3
2021-03-10 06:00:00,3524.78,10.95,113.79,203.13,171.66,421.77,517.73,27.61,444.7828571428571,424.2713333333333,2021,3
2021-03-10 07:00:00,1241.68,2.96,37.01,228.88,131.61,219.45,283.42,5.07,420.0757142857143,424.18266666666665,2021,3
2021-03-10 08:00:00,907.9,1.23,20.56,243.19,93.46,174.33,227.63,4.94,384.72999999999996,421.726,2021,3
2021-03-10 09:00:00,801.09,0.92,19.36,226.02,75.34,143.45,190.88,6.08,329.4685714285714,418.1936666666667,2021,3
2021-03-10 10:00:00,827.79,1.15,25.71,205.99,74.39,130.12,177.49,7.79,260.37285714285713,417.4076666666667,2021,3
2021-03-10 11:00:00,974.66,1.54,38.04,194.55,91.55,138.74,190.52,9.88,229.23571428571427,417.3236666666667,2021,3
2021-03-10 12:00:00,1041.41,0.94,45.93,174.52,102.04,137.33,192.45,10.89,195.02714285714288,416.94533333333334,2021,3
2021-03-10 13:00:00,1735.69,0.15,69.23,111.58,95.37,157.53,222.78,20.27,157.27857142857144,417.82599999999996,2021,3
2021-03-10 14:00:00,2830.51,0.0,91.85,52.93,87.74,219.42,308.32,35.97,157.27428571428572,421.25766666666664,2021,3
2021-03-10 15:00:00,3685.0,0.18,105.56,21.82,90.6,283.58,393.85,47.12,172.8814285714286,427.07233333333335,2021,3
2021-03-10 16:00:00,5126.95,17.66,115.16,1.4,96.32,392.89,538.05,63.33,208.51571428571427,436.701,2021,3
2021-03-10 17:00:00,6675.72,48.28,106.93,0.0,95.37,506.3,688.24,72.96,262.2557142857143,449.76933333333335,2021,3
2021-03-10 18:00:00,6622.31,57.22,97.33,0.0,80.11,510.92,698.9,59.28,315.42428571428576,462.19066666666663,2021,3
2021-03-10 19:00:00,5554.2,49.62,89.11,0.0,58.65,444.38,613.74,34.45,359.2885714285714,468.73066666666665,2021,3
2021-03-10 20:00:00,5020.14,45.15,78.83,0.0,47.21,413.8,566.39,23.31,395.8985714285714,467.8043333333333,2021,3
2021-03-10 21:00:00,4806.52,45.15,68.55,0.0,41.01,412.1,555.84,17.99,423.4242857142857,459.58700000000005,2021,3
2021-03-10 22:00:00,4913.33,49.62,63.06,0.0,40.05,432.0,572.02,16.21,444.6271428571428,446.73066666666665,2021,3
2021-03-10 23:00:00,5393.98,61.69,61.69,0.0,48.16,483.58,618.94,20.01,457.5828571428571,428.9566666666667,2021,3
2021-03-11 00:00:00,5821.23,66.16,70.6,0.0,62.94,537.18,663.24,27.61,461.9942857142857,408.22266666666667,2021,3
2021-03-11 01:00:00,6301.88,76.89,82.94,0.0,85.83,575.78,698.57,41.54,471.25999999999993,392.91799999999995,2021,3
2021-03-11 02:00:00,8117.68,137.69,90.48,0.15,100.14,679.68,826.22,52.18,504.8742857142857,387.947,2021,3
2021-03-11 03:00:00,10467.53,228.88,106.93,2.15,108.72,801.23,974.78,57.25,560.2214285714285,393.25,2021,3
2021-03-11 04:00:00,4539.49,63.48,150.8,32.19,202.18,398.04,490.21,30.65,558.2128571428572,390.63533333333334,2021,3
2021-03-11 05:00:00,4539.49,41.13,183.7,89.41,251.77,424.14,518.18,33.44,557.09,390.9816666666666,2021,3
2021-03-11 06:00:00,4859.92,21.01,191.93,217.44,289.92,526.65,628.62,32.17,563.2428571428571,395.45666666666665,2021,3
2021-03-11 07:00:00,1602.17,15.42,102.82,161.65,270.84,191.04,257.23,12.41,513.7942857142857,387.7663333333333,2021,3
2021-03-11 08:00:00,1041.41,7.6,60.32,188.83,179.29,136.07,198.25,10.51,450.9785714285714,374.626,2021,3
2021-03-11 09:00:00,881.2,4.75,46.61,205.99,150.68,123.96,185.41,9.5,371.59000000000003,358.29833333333335,2021,3
2021-03-11 10:00:00,934.6,3.97,49.35,200.27,141.14,123.38,186.2,11.27,274.75428571428574,350.52099999999996,2021,3
2021-03-11 11:00:00,1188.28,3.91,67.86,174.52,148.77,128.21,194.03,15.58,236.20714285714283,342.23499999999996,2021,3
2021-03-11 12:00:00,1401.9,2.38,89.11,131.61,158.31,125.92,193.59,18.49,193.6042857142857,332.3733333333333,2021,3
2021-03-11 13:00:00,2483.37,0.48,128.87,53.64,152.59,160.75,245.88,30.15,141.33285714285714,330.4166666666667,2021,3
2021-03-11 14:00:00,3952.03,8.94,142.57,2.91,133.51,237.58,354.85,47.62,147.98142857142858,332.5249999999999,2021,3
2021-03-11 15:00:00,4859.92,25.71,123.38,0.02,118.26,305.0,446.01,58.77,172.1142857142857,337.90999999999997,2021,3
2021-03-11 16:00:00,4859.92,29.06,109.67,0.01,100.14,321.06,464.88,59.28,200.27142857142854,344.27466666666663,2021,3
2021-03-11 17:00:00,4325.87,26.38,100.08,0.01,83.92,293.15,421.17,54.21,224.52428571428572,349.4216666666667,2021,3
2021-03-11 18:00:00,3417.97,18.33,90.48,0.09,63.9,237.1,337.71,43.06,240.07999999999998,352.74733333333336,2021,3
2021-03-11 19:00:00,2830.51,16.54,80.88,0.09,46.73,198.0,277.24,31.67,250.37714285714284,354.09633333333335,2021,3
2021-03-11 20:00:00,2830.51,21.23,69.23,0.01,41.49,203.41,278.26,29.89,256.4714285714286,353.5626666666667,2021,3
2021-03-11 21:00:00,2910.61,22.35,60.32,0.01,40.05,219.53,299.02,30.4,253.89285714285714,351.42766666666665,2021,3
2021-03-11 22:00:00,3017.43,24.59,51.41,0.0,40.05,244.67,334.14,30.91,245.27428571428572,346.48699999999997,2021,3
2021-03-11 23:00:00,3070.83,28.16,44.55,0.0,39.1,263.72,353.42,30.65,237.08285714285714,338.401,2021,3
2021-03-12 00:00:00,2937.32,26.38,45.93,0.02,37.67,261.33,339.62,30.4,232.53714285714287,330.08133333333336,2021,3
2021-03-12 01:00:00,2269.75,6.04,63.06,2.48,41.49,218.07,281.04,28.88,229.81857142857143,322.53766666666667,2021,3
2021-03-12 02:00:00,3070.83,22.35,78.83,0.32,58.17,253.3,330.25,39.01,237.71857142857144,317.18766666666664,2021,3
2021-03-12 03:00:00,3952.03,44.7,91.85,2.48,73.43,289.84,383.33,44.58,250.06571428571428,313.1123333333333,2021,3
2021-03-12 04:00:00,2964.02,21.91,95.96,17.88,83.92,225.24,305.24,32.42,250.8814285714286,306.2203333333333,2021,3
2021-03-12 05:00:00,2323.15,14.53,86.37,42.56,86.78,186.21,257.61,26.85,242.52999999999997,296.308,2021,3
2021-03-12 06:00:00,1522.06,7.38,65.8,85.83,82.02,148.5,200.58,18.75,226.06999999999996,283.352,2021,3
2021-03-12 07:00:00,614.17,2.24,27.76,127.32,48.64,59.2,78.22,6.9,197.1942857142857,266.1326666666667,2021,3
2021-03-12 08:00:00,507.36,1.47,19.02,131.61,34.33,38.17,49.7,5.26,171.49428571428572,244.749,2021,3
2021-03-12 09:00:00,487.33,1.24,17.48,131.61,31.47,38.12,48.24,4.62,140.75428571428571,219.31199999999998,2021,3
2021-03-12 10:00:00,554.09,1.1,22.62,130.18,37.67,47.72,59.57,5.95,106.16571428571429,207.63466666666667,2021,3
2021-03-12 11:00:00,694.28,0.75,35.64,115.87,52.45,61.28,76.88,8.49,82.74285714285715,195.53933333333333,2021,3
2021-03-12 12:00:00,821.11,0.16,47.98,95.84,64.85,68.09,86.81,10.64,65.86857142857143,180.254,2021,3
2021-03-12 13:00:00,1201.63,0.01,67.86,65.09,73.43,79.88,103.45,16.47,56.06571428571429,176.54866666666666,2021,3
2021-03-12 14:00:00,1548.77,0.0,75.4,42.56,67.71,94.27,122.25,22.55,61.075714285714284,175.15533333333332,2021,3
2021-03-12 15:00:00,1575.47,0.02,74.71,32.19,68.67,100.05,128.3,23.56,69.91571428571429,174.35833333333332,2021,3
2021-03-12 16:00:00,1455.31,0.01,66.49,32.9,66.76,103.81,130.7,20.01,79.3,173.70600000000002,2021,3
2021-03-12 17:00:00,1415.25,0.0,58.26,41.49,55.31,108.55,135.79,17.99,87.99,173.05066666666664,2021,3
2021-03-12 18:00:00,1375.2,0.0,52.78,50.07,44.35,103.78,129.13,15.58,94.06142857142858,172.31266666666667,2021,3
2021-03-12 19:00:00,1295.09,0.0,48.67,51.5,33.38,96.49,118.83,12.92,98.11857142857141,170.17066666666668,2021,3
2021-03-12 20:00:00,1281.74,0.0,43.53,46.49,25.99,95.97,117.84,11.53,100.41714285714285,165.45033333333333,2021,3
2021-03-12 21:00:00,1308.44,0.0,41.81,38.98,24.32,99.86,122.64,10.89,101.21571428571428,158.61233333333334,2021,3
2021-03-12 22:00:00,1468.66,0.04,45.93,25.75,25.99,113.43,140.31,10.64,103.12714285714287,151.69133333333335,2021,3
2021-03-12 23:00:00,1735.69,0.75,52.78,9.84,28.61,133.99,166.11,9.88,107.43857142857142,146.386,2021,3
2021-03-13 00:00:00,2029.42,6.99,54.84,0.78,32.42,156.54,193.69,10.13,114.29428571428572,143.70066666666668,2021,3
2021-03-13 01:00:00,2616.88,23.92,54.84,0.01,41.96,192.81,238.19,14.31,127.01285714285713,143.52766666666668,2021,3
2021-03-13 02:00:00,3685.0,56.77,61.01,0.31,60.08,256.04,316.24,23.81,149.80571428571426,145.28199999999998,2021,3
2021-03-13 03:00:00,4753.11,94.77,70.6,3.8,78.2,319.9,392.84,32.93,181.7957142857143,148.62766666666667,2021,3
2021-03-13 04:00:00,3044.13,48.73,101.45,29.33,156.4,246.14,288.47,26.6,202.69285714285712,148.67666666666665,2021,3
2021-03-13 05:00:00,2990.72,33.98,120.64,75.1,175.48,274.73,318.83,25.33,225.7357142857143,149.04366666666667,2021,3
2021-03-13 06:00:00,2696.99,16.99,115.16,170.23,179.29,308.42,353.48,19.51,250.65428571428575,150.61333333333332,2021,3
2021-03-13 07:00:00,1121.52,2.71,36.67,188.83,70.57,132.82,154.37,9.25,247.2657142857143,147.77166666666665,2021,3
2021-03-13 08:00:00,767.71,1.3,16.79,191.69,41.49,92.91,108.25,6.97,232.99428571428572,142.4253333333333,2021,3
2021-03-13 09:00:00,674.25,1.03,13.2,194.55,35.29,86.11,99.47,5.89,208.71857142857144,135.63433333333333,2021,3
2021-03-13 10:00:00,634.19,0.96,13.88,183.11,33.38,79.53,92.17,5.7,174.38000000000002,130.77733333333333,2021,3
2021-03-13 11:00:00,667.57,0.89,19.19,164.51,35.76,77.67,90.94,6.59,150.31285714285715,127.15933333333334,2021,3
2021-03-13 12:00:00,727.65,0.49,25.71,144.48,37.67,75.57,89.71,7.66,121.86142857142856,124.72833333333334,2021,3
