month,day,day_of_week,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm2_5_roll7,pm2_5_roll14,pm2_5_std7,pm2_5
4,7,3,133.79,138.26,121.28,110.79999999999998,93.98857142857142,26.284797887796252,121.26
4,7,3,121.26,133.79,138.26,119.28428571428572,83.605,16.21552430770272,123.12
4,7,3,123.12,121.26,133.79,124.78142857142858,88.16428571428571,10.266212265873168,128.99
4,7,3,128.99,123.12,121.26,128.74285714285716,94.60428571428572,6.9828282578356005,134.5
4,7,3,134.5,128.99,123.12,131.95714285714286,102.09214285714286,8.06906998844454,143.78
4,8,4,143.78,134.5,128.99,133.74142857142857,110.14571428571428,10.660042883963179,150.75
4,8,4,150.75,143.78,134.5,139.0014285714286,119.38285714285715,17.547246154917,170.61
4,8,4,170.61,150.75,143.78,157.12428571428572,133.96214285714285,43.08997132249647,248.12
4,8,4,248.12,170.61,150.75,184.9114285714286,152.09785714285712,71.1118713550775,317.63
4,8,4,317.63,248.12,170.61,194.86428571428573,159.82285714285715,66.72055027181234,198.66
4,8,4,198.66,317.63,248.12,206.83285714285716,167.78785714285715,61.38880563380287,218.28
4,8,4,218.28,198.66,317.63,224.52857142857144,178.2428571428571,57.940496324139495,267.65
4,8,4,267.65,218.28,198.66,211.67428571428573,172.70785714285714,82.01582181855755,60.77
4,8,4,60.77,267.65,218.28,194.1442857142857,166.57285714285715,102.74905106734614,47.9
4,8,4,47.9,60.77,267.65,164.91428571428574,161.0192857142857,113.38780429087986,43.51
4,8,4,43.51,47.9,60.77,126.59142857142857,155.75142857142856,97.37270997369484,49.37
4,8,4,49.37,43.51,47.9,106.82571428571428,150.845,94.29966257578587,60.3
4,8,4,60.3,49.37,43.51,85.28428571428572,146.0585714285714,80.86157593014836,67.49
4,8,4,67.49,60.3,49.37,58.25285714285714,141.3907142857143,12.29096784141394,78.43
4,8,4,78.43,67.49,60.3,62.95285714285715,137.3135714285714,18.25657572342968,93.67
4,8,4,93.67,78.43,67.49,70.64999999999999,132.39714285714285,21.855784131493387,101.78
4,8,4,101.78,93.67,78.43,79.16285714285713,122.03857142857143,21.115529604501962,103.1
4,8,4,103.1,101.78,93.67,85.99857142857142,106.29499999999999,17.255678706484773,97.22
4,8,4,97.22,103.1,101.78,88.75857142857144,97.79214285714285,13.622879564226583,79.62
4,8,4,79.62,97.22,103.1,90.27142857142857,87.77785714285714,11.24837533252767,78.08
4,8,4,78.08,79.62,97.22,92.52714285714285,75.39,9.990910392879723,94.22
4,8,4,94.22,78.08,79.62,95.27857142857144,79.11571428571428,12.654957432619035,112.93
4,8,4,112.93,94.22,78.08,97.32714285714287,83.98857142857143,14.85265264114581,116.12
4,8,4,116.12,112.93,94.22,97.74142857142859,88.45214285714287,15.079229012830572,106.0
4,9,5,106.0,116.12,112.93,97.68857142857142,91.84357142857142,15.082009623656198,96.85
4,9,5,96.85,106.0,116.12,100.60857142857142,94.68357142857143,12.807990251715847,100.06
4,9,5,100.06,96.85,106.0,108.04142857142858,99.15642857142858,12.651310114820363,130.11
4,9,5,130.11,100.06,96.85,117.65,105.08857142857143,22.28119685599516,161.48
4,9,5,161.48,130.11,100.06,126.72857142857141,111.00357142857145,31.19951304568644,176.48
4,9,5,176.48,161.48,130.11,142.45142857142858,119.8892857142857,48.111060553902135,226.18
4,9,5,226.18,176.48,161.48,172.03142857142856,134.88642857142858,76.96513072568082,313.06
4,9,5,313.06,226.18,176.48,166.5614285714286,132.125,84.2178323216318,58.56
4,9,5,58.56,313.06,226.18,157.73857142857145,129.17357142857142,94.90303304402089,38.3
4,9,5,38.3,58.56,313.06,143.94571428571427,125.99357142857141,105.95973556925738,33.56
4,9,5,33.56,38.3,58.56,125.61571428571428,121.63285714285713,113.26714643667425,33.17
4,9,5,33.17,33.56,38.3,105.4742857142857,116.10142857142857,115.23339184125585,35.49
4,9,5,35.49,33.17,33.56,78.36142857142856,110.40642857142858,103.86644267658407,36.39
4,9,5,36.39,35.49,33.17,40.37571428571429,106.20357142857142,9.30175405899172,47.16
4,9,5,47.16,36.39,35.49,41.519999999999996,104.0407142857143,12.010012489691105,66.57
4,9,5,66.57,47.16,36.39,47.80571428571428,102.77214285714287,19.328351246479265,82.3
4,9,5,82.3,66.57,47.16,56.5,100.22285714285714,24.773399712914213,94.42
4,9,5,94.42,82.3,66.57,67.4057142857143,96.51071428571427,29.1991922589286,109.51
4,9,5,109.51,94.42,82.3,79.28571428571429,92.38,30.916500910902503,118.65
4,9,5,118.65,109.51,94.42,92.96571428571428,85.66357142857143,29.943206718282337,132.15
4,9,5,132.15,118.65,109.51,108.18571428571428,74.28071428571427,29.856671424888216,153.7
4,9,5,153.7,132.15,118.65,122.00571428571428,81.76285714285714,29.772463148134428,163.31
4,9,5,163.31,153.7,132.15,132.0614285714286,89.93357142857144,25.740879568394845,152.69
4,9,5,152.69,163.31,153.7,137.64142857142858,97.07071428571429,19.75996662331665,133.48
4,10,6,133.48,152.69,163.31,138.59,102.99785714285714,18.28908326485695,116.15
4,10,6,116.15,133.48,152.69,135.75,107.51785714285714,22.871062502695704,98.77
4,10,6,98.77,116.15,133.48,133.63857142857142,113.30214285714285,23.917115509357206,117.37
4,10,6,117.37,98.77,116.15,130.54,119.36285714285714,22.230436343046243,132.01
4,10,6,132.01,117.37,98.77,122.25571428571428,122.13071428571428,18.470352692184512,105.32
4,10,6,105.32,132.01,117.37,116.5642857142857,124.31285714285714,12.795824653913744,112.85
4,10,6,112.85,105.32,132.01,116.28999999999999,126.96571428571428,12.386835754230344,131.56
4,10,6,131.56,112.85,105.32,107.19428571428571,122.89214285714286,27.120639653968432,52.48
4,10,6,52.48,131.56,112.85,99.31714285714285,117.53357142857143,36.39660868558855,43.63
4,10,6,43.63,52.48,131.56,88.50857142857141,111.07357142857143,41.07549854785396,41.71
4,10,6,41.71,43.63,52.48,75.8442857142857,103.19214285714284,39.0437997029043,43.36
4,10,6,43.36,41.71,43.63,67.56285714285714,94.90928571428572,37.88038617999161,47.35
4,10,6,47.35,43.36,41.71,58.440000000000005,87.50214285714284,32.4576185201945,48.99
4,10,6,48.99,47.35,43.36,47.64999999999999,81.97000000000001,5.248602988971679,56.03
4,10,6,56.03,48.99,47.35,49.182857142857145,78.18857142857142,7.8275596758309325,63.21
4,10,6,63.21,56.03,48.99,52.37714285714286,75.84714285714286,9.55550227942085,65.99
4,10,6,65.99,63.21,56.03,56.325714285714284,72.41714285714285,10.107729479985858,69.35
4,10,6,69.35,65.99,63.21,60.75571428571429,68.3,10.272206606853937,74.37
4,10,6,74.37,69.35,65.99,64.30428571428571,65.93357142857143,9.092053045043334,72.19
4,10,6,72.19,74.37,69.35,67.50142857142858,62.97071428571429,6.322413644183432,71.37
4,10,6,71.37,72.19,74.37,71.67142857142858,59.660714285714285,7.076596236054655,85.22
4,10,6,85.22,71.37,72.19,77.0642857142857,63.123571428571424,12.132007057387739,100.96
4,10,6,100.96,85.22,71.37,83.64,68.00857142857141,16.731684513791656,112.02
4,10,6,112.02,100.96,85.22,89.57000000000001,72.94785714285715,18.121192013837533,110.86
4,11,0,110.86,112.02,100.96,93.47285714285714,77.11428571428571,17.221565660876482,101.69
4,11,0,101.69,110.86,112.02,97.72285714285714,81.01357142857144,14.559011773189347,101.94
4,11,0,101.94,101.69,110.86,105.26857142857143,86.385,12.105514485336762,124.19
4,11,0,124.19,101.94,101.69,112.34142857142855,92.00642857142857,12.87836872257797,134.73
4,11,0,134.73,124.19,101.94,118.20857142857143,97.63642857142858,15.843111466964274,142.03
4,11,0,142.03,134.73,124.19,127.36428571428573,105.50214285714286,26.562857437413214,176.11
4,11,0,176.11,142.03,134.73,145.34142857142857,117.45571428571428,47.70250812016663,236.7
4,11,0,236.7,176.11,142.03,138.25,115.86142857142856,57.87774557924263,52.05
4,11,0,52.05,236.7,176.11,129.46571428571428,113.5942857142857,68.07505511252755,40.45
4,11,0,40.45,52.05,236.7,117.39285714285714,111.33071428571428,76.17812781333716,39.68
4,11,0,39.68,40.45,52.05,104.64999999999999,108.49571428571429,80.15159990086902,45.53
4,11,0,45.53,39.68,40.45,91.96428571428571,105.08642857142857,80.27653701574611,53.23
4,11,0,53.23,45.53,39.68,74.90571428571427,101.135,71.63802408805336,56.7
4,11,0,56.7,53.23,45.53,52.175714285714285,98.75857142857141,12.944002288341474,77.59
4,11,0,77.59,56.7,53.23,60.26285714285715,99.25642857142859,24.95973004285084,108.66
4,11,0,108.66,77.59,56.7,72.36999999999999,100.91785714285713,33.005382389378454,125.2
4,11,0,125.2,108.66,77.59,86.67571428571429,102.03428571428572,37.82508817227626,139.82
4,11,0,139.82,125.2,108.66,103.30285714285715,103.97642857142856,42.06725437295038,161.92
4,11,0,161.92,139.82,125.2,119.06285714285715,105.51357142857144,40.82831399668364,163.55
4,11,0,163.55,161.92,139.82,130.59,102.74785714285714,30.326941817503315,137.39
4,11,0,137.39,163.55,161.92,136.31714285714284,94.24642857142858,21.001616377755376,117.68
4,11,0,117.68,137.39,163.55,135.46285714285713,97.86285714285715,22.389873242422315,102.68
4,11,0,102.68,117.68,137.39,130.63714285714283,101.50357142857142,27.926310601505428,91.42
4,11,0,91.42,102.68,117.68,123.28285714285714,104.97928571428572,31.63699770540464,88.34
4,12,1,88.34,91.42,102.68,112.42142857142858,107.86214285714286,29.111854073922153,85.89
4,12,1,85.89,88.34,91.42,101.24714285714286,110.155,19.709398531627414,85.33
4,12,1,85.33,85.89,88.34,96.17857142857143,113.38428571428571,11.867762255569668,101.91
4,12,1,101.91,85.33,85.89,95.82285714285715,116.07000000000001,11.130288577205357,115.19
4,12,1,115.19,101.91,85.33,92.88,114.17142857142856,11.722647596384547,82.08
4,12,1,82.08,115.19,101.91,90.46714285714286,110.55214285714284,13.652597694647177,74.53
4,12,1,74.53,82.08,115.19,88.28142857142858,105.78214285714286,15.188261288072102,73.04
4,12,1,73.04,74.53,82.08,82.74285714285715,97.58214285714287,21.82473192989803,47.12
4,12,1,47.12,73.04,74.53,76.41285714285713,88.83,26.806512712621373,41.02
4,12,1,41.02,47.12,73.04,67.48714285714286,81.83285714285715,27.299217152608858,39.43
4,12,1,39.43,41.02,47.12,56.6,76.21142857142857,19.056359393541182,38.98
4,12,1,38.98,39.43,41.02,50.52571428571429,71.70285714285714,16.133410320633395,39.56
4,12,1,39.56,38.98,39.43,45.55571428571428,68.01142857142857,12.442810316561781,39.74
4,12,1,39.74,39.56,38.98,49.618571428571435,68.95,23.041749375605338,101.48
4,12,1,101.48,39.74,39.56,75.28714285714285,79.015,70.6640174144187,226.8
4,12,1,226.8,101.48,39.74,117.35428571428572,96.88357142857141,118.39495933206098,335.49
4,12,1,335.49,226.8,101.48,165.48999999999998,116.48857142857142,146.5759165074608,376.38
4,12,1,376.38,335.49,226.8,210.90571428571428,133.75285714285715,150.0544712048708,356.89
4,12,1,356.89,376.38,335.49,243.7042857142857,147.11499999999998,130.12870870247386,269.15
4,12,1,269.15,356.89,376.38,253.81428571428572,149.685,113.30246258830063,110.51
4,12,1,110.51,269.15,356.89,251.46142857142857,150.54,117.10044754093622,85.01
4,12,1,85.01,110.51,269.15,231.5885714285714,153.43785714285715,132.7425267737797,87.69
4,12,1,87.69,85.01,110.51,198.71,158.03214285714287,131.2120816337759,105.34
4,12,1,105.34,87.69,85.01,160.37857142857143,162.93428571428572,107.7538606313227,108.06
4,13,2,108.06,105.34,87.69,124.19714285714285,167.55142857142854,64.68705478799535,103.62
4,13,2,103.62,108.06,105.34,102.44571428571429,173.075,11.808763493288465,116.89
4,13,2,116.89,103.62,108.06,109.43714285714285,181.6257142857143,24.762124110796602,159.45
4,13,2,159.45,116.89,103.62,125.77714285714286,188.61928571428572,39.38028005417314,199.39
4,13,2,199.39,159.45,116.89,133.66,182.6242857142857,35.850146443246565,142.87
4,13,2,142.87,199.39,159.45,141.0914285714286,169.9007142857143,34.362001022756445,157.36
4,13,2,157.36,142.87,199.39,151.46571428571428,155.92214285714286,33.68303670851144,180.68
4,13,2,180.68,157.36,142.87,143.70285714285714,133.95000000000002,49.22424189846282,49.28
4,13,2,49.28,180.68,157.36,131.95142857142858,117.19857142857143,64.22543925596212,34.63
4,13,2,34.63,49.28,180.68,113.74571428571429,111.59142857142857,72.64230146345209,32.01
4,13,2,32.01,34.63,49.28,90.5442857142857,108.16071428571429,66.39692634884386,36.98
4,13,2,36.98,32.01,34.63,76.78285714285714,105.22142857142856,63.671120275563474,46.54
4,13,2,46.54,36.98,32.01,61.965714285714284,101.52857142857144,52.962488567292205,53.64
4,13,2,53.64,46.54,36.98,51.61714285714286,101.54142857142858,26.232068614808473,108.24
4,13,2,108.24,53.64,46.54,73.0942857142857,108.39857142857143,61.64311041720062,199.62
4,13,2,199.62,108.24,53.64,105.76285714285713,118.85714285714286,91.31548439601309,263.31
4,13,2,263.31,199.62,108.24,151.78428571428572,132.76500000000001,123.46859220833016,354.16
4,13,2,354.16,263.31,199.62,218.8457142857143,154.695,169.5905295957689,506.41
4,13,2,506.41,354.16,263.31,300.7628571428572,188.77285714285716,206.88006563500633,619.96
4,13,2,619.96,506.41,354.16,383.52285714285716,222.74428571428572,207.41941460997393,632.96
4,13,2,632.96,619.96,506.41,453.8128571428571,252.715,180.16231808328854,600.27
4,13,2,600.27,632.96,619.96,498.99857142857144,286.0464285714286,141.24553815119287,515.92
4,13,2,515.92,600.27,632.96,514.3842857142857,310.0735714285714,114.65654696486259,371.01
4,13,2,371.01,515.92,600.27,502.56142857142856,327.17285714285714,136.17869650188828,271.4
4,14,3,271.4,371.01,515.92,463.07428571428574,340.96000000000004,170.6009495730878,230.0
4,14,3,230.0,271.4,371.01,411.2085714285714,355.9857142857143,170.14329572731836,256.9
4,14,3,256.9,230.0,271.4,370.6871428571429,377.10499999999996,139.55660759638354,349.31
4,14,3,349.31,256.9,230.0,344.17857142857144,398.99571428571426,100.96787730570844,414.71
4,14,3,414.71,349.31,256.9,295.55999999999995,397.2792857142857,85.19360617637359,175.59
4,14,3,175.59,414.71,349.31,266.4157142857143,390.4,89.84889961433343,167.0
4,14,3,167.0,175.59,414.71,252.10999999999999,377.3357142857143,96.63862340356047,171.26
4,14,3,171.26,167.0,175.59,232.10857142857142,347.59142857142854,114.76627225636008,89.99
4,14,3,89.99,171.26,167.0,205.8942857142857,308.5514285714286,128.31683298996055,73.4
4,14,3,73.4,89.99,171.26,165.73,268.2085714285714,119.6534824677861,68.16
4,14,3,68.16,73.4,89.99,115.51428571428572,229.84642857142856,52.87054941307483,63.2
4,14,3,63.2,68.16,73.4,98.96142857142857,197.26071428571427,48.91779036596052,59.72
4,14,3,59.72,63.2,68.16,83.22,174.81785714285712,40.35395271844379,56.81
4,14,3,56.81,59.72,63.2,70.78714285714285,161.4485714285714,12.50730415178646,84.23
4,14,3,84.23,56.81,59.72,76.63285714285715,154.37071428571429,25.643054754558314,130.91
4,14,3,130.91,84.23,56.81,89.88571428571427,147.89000000000001,42.27366905344827,166.17
4,14,3,166.17,130.91,84.23,109.92,137.825,59.84201366934697,208.4
4,14,3,208.4,166.17,130.91,142.85714285714286,129.18571428571428,87.08884270566308,293.76
4,14,3,293.76,208.4,166.17,187.27571428571426,143.1185714285714,113.04389558297026,370.65
4,14,3,370.65,293.76,208.4,233.3957142857143,158.30785714285713,116.74096422667294,379.65
4,14,3,379.65,370.65,293.76,273.97999999999996,172.38357142857143,105.03592972566628,368.32
4,14,3,368.32,379.65,370.65,302.2471428571428,189.44,84.79000996861522,328.78
4,14,3,328.78,368.32,379.65,319.87857142857143,204.88214285714284,61.37754514169388,289.59
4,14,3,289.59,328.78,368.32,324.3528571428571,217.13642857142855,52.37844394861114,239.72
4,15,4,239.72,289.59,328.78,307.59999999999997,225.22857142857143,76.83738499802679,176.49
4,15,4,176.49,239.72,289.59,271.65142857142854,229.46357142857144,98.29266629622386,119.01
4,15,4,119.01,176.49,239.72,236.7428571428571,235.06928571428574,96.92710211190371,135.29
4,15,4,135.29,119.01,176.49,208.80285714285714,241.39142857142858,79.2553833532976,172.74
4,15,4,172.74,135.29,119.01,189.19,245.71857142857144,59.021275542542305,191.49
4,15,4,191.49,172.74,135.29,181.61714285714288,250.74785714285713,45.94431546787463,236.58
4,15,4,236.58,191.49,172.74,188.5742857142857,256.46357142857147,58.248571043189266,288.42
4,15,4,288.42,236.58,191.49,179.61571428571432,243.6078571428571,64.86362536306588,113.78
4,15,4,113.78,288.42,236.58,171.17428571428573,221.41285714285712,76.81031481452771,59.92
4,15,4,59.92,113.78,288.42,158.5414285714286,197.6421428571429,89.85931864654428,46.86
4,15,4,46.86,59.92,113.78,139.58571428571432,174.1942857142857,99.80945877975171,40.05
4,15,4,40.05,46.86,59.92,118.06714285714288,153.6285714285714,102.94249020923505,40.86
4,15,4,40.86,40.05,46.86,91.15285714285714,136.38500000000002,90.69288996651578,48.18
4,15,4,48.18,40.86,40.05,58.714285714285715,123.64428571428572,25.68806458079729,61.35
4,15,4,61.35,48.18,40.86,53.17285714285715,116.39428571428572,12.760446327564656,74.99
4,15,4,74.99,61.35,48.18,56.355714285714285,113.765,16.84790279452865,82.2
4,15,4,82.2,74.99,61.35,62.71857142857142,110.63000000000001,20.646398740575034,91.4
4,15,4,91.4,82.2,74.99,72.10857142857142,105.84714285714287,23.383970598570045,105.78
4,15,4,105.78,91.4,82.2,81.59285714285714,99.83000000000001,22.021374248940525,107.25
4,15,4,107.25,105.78,91.4,91.9342857142857,91.54357142857143,20.67134962310006,120.57
4,15,4,120.57,107.25,105.78,103.51428571428572,81.11428571428571,23.229121706177395,142.41
4,15,4,142.41,120.57,107.25,115.0,84.08642857142857,26.430903629443623,155.39
4,15,4,155.39,142.41,120.57,126.14142857142856,91.24857142857142,26.736155562981523,160.19
4,15,4,160.19,155.39,142.41,136.91142857142856,99.81500000000001,25.56795287636288,166.79
4,16,5,166.79,160.19,155.39,146.57857142857142,109.34357142857142,24.610455385625876,173.45
4,16,5,173.45,166.79,160.19,159.5142857142857,120.55357142857143,24.288599422504536,197.8
4,16,5,197.8,173.45,166.79,180.78571428571428,136.35999999999999,42.71202479287091,269.47
4,16,5,269.47,197.8,173.45,210.45000000000002,156.98214285714286,72.99223908518377,350.06
4,16,5,350.06,269.47,197.8,212.80285714285716,163.9014285714286,71.16417022499087,171.86
4,16,5,171.86,350.06,269.47,216.15285714285716,171.14714285714285,68.78691341486984,183.64
4,16,5,183.64,171.86,350.06,221.52142857142857,179.21642857142857,65.6889512344933,204.37
4,16,5,204.37,183.64,171.86,209.9257142857143,178.25214285714287,80.97478040665949,92.28
4,16,5,92.28,204.37,183.64,193.17285714285714,176.34357142857144,94.84469827290405,80.53
4,16,5,80.53,92.28,204.37,165.52142857142857,173.15357142857144,97.08262278915396,75.91
4,16,5,75.91,80.53,92.28,124.95,167.70000000000002,58.97177234351683,66.06
4,16,5,66.06,75.91,80.53,109.00285714285714,160.90285714285716,59.264900155813024,60.23
4,16,5,60.23,66.06,75.91,90.91428571428571,153.53357142857143,51.502604742289016,57.02
4,16,5,57.02,60.23,66.06,72.21857142857142,146.86999999999998,12.243773150250634,73.5
4,16,5,73.5,57.02,60.23,71.30428571428571,140.615,10.628438043311707,85.88
4,16,5,85.88,73.5,57.02,71.72857142857143,132.45071428571427,11.106632295831167,83.5
4,16,5,83.5,85.88,73.5,73.5257142857143,119.52357142857143,12.7866908114326,88.49
4,16,5,88.49,83.5,85.88,78.32142857142857,101.63571428571429,15.522572197333941,99.63
4,16,5,99.63,88.49,83.5,83.27571428571427,96.1392857142857,14.269826975375086,94.91
4,16,5,94.91,99.63,88.49,86.14,88.52714285714285,9.251010755715892,77.07
4,16,5,77.07,94.91,99.63,85.88428571428572,79.05142857142856,9.673716723186969,71.71
4,16,5,71.71,77.07,94.91,83.59714285714287,77.45071428571428,11.411433906915613,69.87
4,16,5,69.87,71.71,77.07,83.54857142857144,77.63857142857144,11.412639818264104,83.16
4,16,5,83.16,69.87,71.71,86.98428571428572,80.255,15.889967334992548,112.54
4,17,6,112.54,83.16,69.87,92.92571428571429,85.62357142857142,25.97896896671954,141.22
4,17,6,141.22,112.54,83.16,103.30142857142857,93.28857142857143,38.42570122051161,167.54
4,17,6,167.54,141.22,112.54,126.21142857142857,106.17571428571429,61.22390448962413,237.44
4,17,6,237.44,167.54,141.22,162.82857142857142,124.35642857142857,92.0731800306392,328.03
4,17,6,328.03,237.44,167.54,176.67285714285714,130.135,82.56057467386148,166.78
4,17,6,166.78,328.03,237.44,190.51999999999998,137.03428571428572,71.67322814925637,180.09
4,17,6,180.09,166.78,328.03,203.35714285714286,145.17071428571427,62.88748967119643,202.4
4,17,6,202.4,180.09,166.78,193.43142857142857,143.17857142857142,77.99725132520842,71.74
4,17,6,71.74,202.4,180.09,176.45285714285714,139.87714285714284,95.53641464808899,48.69
4,17,6,48.69,71.74,202.4,148.76857142857142,137.48999999999998,102.72574221823794,43.65
4,17,6,43.65,48.69,71.74,108.03,135.42928571428573,71.62403693362276,42.86
4,17,6,42.86,43.65,48.69,90.77428571428572,133.72357142857143,69.63368123190897,45.99
4,17,6,45.99,42.86,43.65,71.82714285714286,131.17357142857142,58.422267933371096,47.46
4,17,6,47.46,45.99,42.86,55.0,129.17857142857142,16.386120142846444,84.61
4,17,6,84.61,47.46,45.99,66.11857142857143,129.775,39.59993368203381,149.57
4,17,6,149.57,84.61,47.46,88.52142857142857,132.48714285714286,64.57802475265666,205.51
4,17,6,205.51,149.57,84.61,116.16,132.46428571428572,81.38671431301874,237.12
4,17,6,237.12,205.51,149.57,144.8457142857143,126.43785714285715,86.47355296220303,243.66
4,17,6,243.66,237.12,205.51,168.8685714285714,129.82142857142858,77.30567064768151,214.15
4,17,6,214.15,243.66,237.12,188.42285714285714,130.125,55.79685406733565,184.34
4,17,6,184.34,214.15,243.66,204.96,129.98,31.96617691668241,200.37
4,17,6,200.37,184.34,214.15,215.23999999999998,140.67928571428573,20.807782198060874,221.53
4,17,6,221.53,200.37,184.34,221.82857142857142,155.17499999999998,24.23316283431237,251.63
4,17,6,251.63,221.53,200.37,228.67285714285714,172.41642857142855,34.049376261708794,285.03
4,18,0,285.03,251.63,221.53,237.38571428571427,191.1157142857143,44.67041297368943,304.65
4,18,0,304.65,285.03,251.63,255.50428571428574,212.18642857142854,57.54212076302514,340.98
4,18,0,340.98,304.65,285.03,296.51714285714286,242.47,90.96863135431829,471.43
4,18,0,471.43,340.98,304.65,358.77571428571434,281.86785714285713,146.42713021126318,636.18
4,18,0,636.18,471.43,340.98,370.04714285714283,292.6435714285714,136.8234551912705,300.43
4,18,0,300.43,636.18,471.43,390.3971428571429,306.11285714285714,126.47796141546112,394.08
4,18,0,394.08,300.43,636.18,434.3771428571428,331.525,136.83413800587456,592.89
4,18,0,592.89,394.08,300.43,413.43285714285713,325.40928571428566,167.73189477201643,158.04
4,18,0,158.04,592.89,394.08,380.75,318.1271428571428,202.82117115002578,112.2
4,18,0,112.2,158.04,592.89,325.5657142857143,311.0414285714286,225.33820388157216,85.14
4,18,0,85.14,112.2,158.04,243.84714285714287,301.31142857142856,195.69334154184025,64.15
4,18,0,64.15,85.14,112.2,209.41285714285712,289.72999999999996,205.0601867513002,59.39
4,18,0,59.39,64.15,85.14,161.32999999999998,275.86357142857145,193.68785695891057,57.5
4,18,0,57.5,59.39,64.15,86.73714285714286,260.5571428571428,36.750895097650336,70.74
4,18,0,70.74,57.5,59.39,76.23142857142857,244.83214285714283,19.373895175933427,84.5
4,18,0,84.5,70.74,57.5,72.30142857142857,226.5257142857143,12.39476963432838,84.69
4,18,0,84.69,84.5,70.74,72.57285714285715,199.0692857142857,12.738803861111828,87.04
4,18,0,87.04,84.69,84.5,77.16142857142857,160.50428571428571,14.814901764374053,96.27
4,18,0,96.27,87.04,84.69,82.17999999999999,145.79642857142855,13.699645980912175,94.52
4,18,0,94.52,96.27,87.04,86.7042857142857,124.01714285714286,8.392013777419809,89.17
4,18,0,89.17,94.52,96.27,90.29571428571428,88.51642857142856,5.189768322419833,95.88
4,18,0,95.88,89.17,94.52,92.51142857142857,84.37142857142855,5.597819303503015,100.01
4,18,0,100.01,95.88,89.17,94.01142857142858,83.15642857142858,4.439660004399679,95.19
4,18,0,95.19,100.01,95.88,94.61571428571428,83.5942857142857,3.526612431268642,91.27
4,19,1,91.27,95.19,100.01,94.02142857142857,85.59142857142857,3.5517996782851,92.11
4,19,1,92.11,91.27,95.19,95.28857142857143,88.73428571428572,5.0327872616800295,103.39
4,19,1,103.39,92.11,91.27,101.97,94.33714285714287,15.570190536264905,135.94
4,19,1,135.94,103.39,92.11,110.19857142857143,100.24714285714286,24.484046798298706,153.48
4,19,1,153.48,135.94,103.39,111.47714285714287,101.99428571428572,24.093896678310188,108.96
4,19,1,108.96,153.48,135.94,114.26285714285713,104.13714285714285,22.999366450949854,114.69
4,19,1,114.69,108.96,153.48,120.14857142857143,107.38214285714285,21.346983728103513,132.47
4,19,1,132.47,114.69,108.96,115.5842857142857,104.80285714285715,30.002223727144713,60.16
4,19,1,60.16,132.47,114.69,108.15714285714284,101.72285714285714,38.698805629438965,51.4
4,19,1,51.4,60.16,132.47,95.49857142857141,98.73428571428572,42.410618728741284,47.33
4,19,1,47.33,51.4,60.16,80.26857142857143,95.23357142857142,36.90344402565579,46.87
4,19,1,46.87,47.33,51.4,71.83142857142856,91.65428571428572,35.990599434038366,49.9
4,19,1,49.9,46.87,47.33,62.90142857142856,88.58214285714287,30.992059966300474,52.18
4,19,1,52.18,49.9,46.87,52.67,86.40928571428572,5.696402373640408,60.85
4,19,1,60.85,52.18,49.9,54.46714285714285,85.02571428571427,9.298662474352652,72.74
4,19,1,72.74,60.85,52.18,58.69,83.42357142857144,13.456269914147711,80.96
4,19,1,80.96,72.74,60.85,64.79571428571428,80.14714285714285,16.738796110845986,90.07
4,19,1,90.07,80.96,72.74,72.39428571428572,76.33142857142856,19.145035785823136,100.06
4,19,1,100.06,90.07,80.96,79.03,75.43071428571429,18.068613671290116,96.35
4,19,1,96.35,100.06,90.07,84.75142857142858,73.82642857142856,14.041741853773988,92.23
4,19,1,92.23,96.35,100.06,90.26714285714286,71.46857142857142,10.125258374241795,99.46
4,19,1,99.46,92.23,96.35,95.52142857142857,74.99428571428571,8.993926522270133,109.52
4,19,1,109.52,99.46,92.23,100.67571428571429,79.68285714285715,9.57767692294738,117.04
4,19,1,117.04,109.52,99.46,104.12428571428572,84.46000000000001,9.46782772905245,114.21
4,20,2,114.21,117.04,109.52,105.0457142857143,88.72,9.319053702335424,106.51
4,20,2,106.51,114.21,117.04,107.02857142857144,93.02928571428572,8.610147944216235,110.23
4,20,2,110.23,106.51,114.21,114.27428571428571,99.51285714285714,13.836284252174877,142.95
4,20,2,142.95,110.23,106.51,124.77714285714285,107.52214285714285,24.506408491352715,172.98
4,20,2,172.98,142.95,110.23,123.05571428571429,109.28857142857143,26.12642586680431,97.47
4,20,2,97.47,172.98,142.95,120.39,110.53285714285714,27.744370600217287,98.38
4,20,2,98.38,97.47,172.98,118.5642857142857,111.34428571428573,28.625330191521556,101.43
4,20,2,101.43,98.38,97.47,111.39142857142858,108.21857142857142,37.16594203866327,56.3
4,20,2,56.3,101.43,98.38,102.40999999999998,104.7192857142857,44.38816659128412,47.36
4,20,2,47.36,56.3,101.43,88.40857142857143,101.34142857142857,44.92379711935925,44.94
4,20,2,44.94,47.36,56.3,70.35142857142857,97.5642857142857,27.153162141601033,46.58
4,20,2,46.58,44.94,47.36,63.63571428571429,93.34571428571428,25.060964238708202,50.46
4,20,2,50.46,46.58,44.94,57.220000000000006,88.80499999999999,19.90124870460151,53.47
4,20,2,53.47,50.46,46.58,51.77571428571429,85.16999999999999,6.475110957132908,63.32
